,Elevation,Transect,Quadrat,Point_1,Point_2,Depth
2858,700,A,15,B,3,10
2859,700,A,15,B,4,19
2860,700,A,15,B,5,23
2861,700,A,15,C,1,30
2862,700,A,15,C,2,26
2863,700,A,15,C,3,23
2864,700,A,15,C,4,20
2865,700,A,15,C,5,23
2866,700,A,15,D,1,33
2867,700,A,15,D,2,7
2868,700,A,15,D,3,16
2869,700,A,15,D,4,17
2870,700,A,15,D,5,18
2871,700,A,15,E,1,31
2872,700,A,15,E,2,21
2873,700,A,15,E,3,14
2874,700,A,15,E,4,13
2875,700,A,15,E,5,21
2876,700,A,16,A,1,43
2877,700,A,16,A,2,53
2878,700,A,16,A,3,59
2879,700,A,16,A,4,47
2880,700,A,16,A,5,45
2881,700,A,16,B,1,25
2882,700,A,16,B,2,39
2883,700,A,16,B,3,49
2884,700,A,16,B,4,45
2885,700,A,16,B,5,45
2886,700,A,16,C,1,32
2887,700,A,16,C,2,7
2888,700,A,16,C,3,49
2889,700,A,16,C,4,45
2890,700,A,16,C,5,43
2891,700,A,16,D,1,43
2892,700,A,16,D,2,37
2893,700,A,16,D,3,40
2894,700,A,16,D,4,34
2895,700,A,16,D,5,39
2896,700,A,16,E,1,34
2897,700,A,16,E,2,30
2898,700,A,16,E,3,30
2899,700,A,16,E,4,24
2900,700,A,16,E,5,27
2901,700,A,17,A,1,40
2902,700,A,17,A,2,48
2903,700,A,17,A,3,9
2904,700,A,17,A,4,60
2905,700,A,17,A,5,39
2906,700,A,17,B,1,34
2907,700,A,17,B,2,47
2908,700,A,17,B,3,44
2909,700,A,17,B,4,46
2910,700,A,17,B,5,45
2911,700,A,17,C,1,40
2912,700,A,17,C,2,38
2913,700,A,17,C,3,62
2914,700,A,17,C,4,62
2915,700,A,17,C,5,62
2916,700,A,17,D,1,39
2917,700,A,17,D,2,39
2918,700,A,17,D,3,48
2919,700,A,17,D,4,48
2920,700,A,17,D,5,47
2921,700,A,17,E,1,29
2922,700,A,17,E,2,43
2923,700,A,17,E,3,47
2924,700,A,17,E,4,39
2925,700,A,17,E,5,41
2926,700,A,18,A,1,44
2927,700,A,18,A,2,52
2928,700,A,18,A,3,48
2929,700,A,18,A,4,35
2930,700,A,18,A,5,28
2931,700,A,18,B,1,42
2932,700,A,18,B,2,42
2933,700,A,18,B,3,43
2934,700,A,18,B,4,35
2935,700,A,18,B,5,27
2936,700,A,18,C,1,35
2937,700,A,18,C,2,38
2938,700,A,18,C,3,42
2939,700,A,18,C,4,20
2940,700,A,18,C,5,33
2941,700,A,18,D,1,49
2942,700,A,18,D,2,48
2943,700,A,18,D,3,40
2944,700,A,18,D,4,16
2945,700,A,18,D,5,15
2946,700,A,18,E,1,44
2947,700,A,18,E,2,40
2948,700,A,18,E,3,35
2949,700,A,18,E,4,24
2950,700,A,18,E,5,23
2951,700,A,19,A,1,70
2952,700,A,19,A,2,70
2953,700,A,19,A,3,2
2954,700,A,19,A,4,15
2955,700,A,19,A,5,72
2956,700,A,19,B,1,65
2957,700,A,19,B,2,60
2958,700,A,19,B,3,56
2959,700,A,19,B,4,32
2960,700,A,19,B,5,71
2961,700,A,19,C,1,61
2962,700,A,19,C,2,51
2963,700,A,19,C,3,57
2964,700,A,19,C,4,57
2965,700,A,19,C,5,60
2966,700,A,19,D,1,57
2967,700,A,19,D,2,61
2968,700,A,19,D,3,49
2969,700,A,19,D,4,51
2970,700,A,19,D,5,51
2971,700,A,19,E,1,45
2972,700,A,19,E,2,46
2973,700,A,19,E,3,41
2974,700,A,19,E,4,39
2975,700,A,19,E,5,45
2976,700,A,20,A,1,14
2977,700,A,20,A,2,24
2978,700,A,20,A,3,27
2979,700,A,20,A,4,26
2980,700,A,20,A,5,30
2981,700,A,20,B,1,25
2982,700,A,20,B,2,26
2983,700,A,20,B,3,25
2984,700,A,20,B,4,26
2985,700,A,20,B,5,32
2986,700,A,20,C,1,26
2987,700,A,20,C,2,25
2988,700,A,20,C,3,13
2989,700,A,20,C,4,32
2990,700,A,20,C,5,40
2991,700,A,20,D,1,31
2992,700,A,20,D,2,16
2993,700,A,20,D,3,37
2994,700,A,20,D,4,0
2995,700,A,20,D,5,31
2996,700,A,20,E,1,20
2997,700,A,20,E,2,34
2998,700,A,20,E,3,36
2999,700,A,20,E,4,42
3000,700,A,20,E,5,41
3001,700,A,1b,A,1,13
3002,700,A,1b,A,2,14
3003,700,A,1b,A,3,15
3004,700,A,1b,A,4,16
3005,700,A,1b,A,5,1
3006,700,A,1b,B,1,15
3007,700,A,1b,B,2,9
3008,700,A,1b,B,3,19
3009,700,A,1b,B,4,21
3010,700,A,1b,B,5,20
3011,700,A,1b,C,1,13
3012,700,A,1b,C,2,10
3013,700,A,1b,C,3,14
3014,700,A,1b,C,4,18
3015,700,A,1b,C,5,26
3016,700,A,1b,D,1,10
3017,700,A,1b,D,2,10
3018,700,A,1b,D,3,6
3019,700,A,1b,D,4,15
3020,700,A,1b,D,5,24
3021,700,A,1b,E,1,10
3022,700,A,1b,E,2,9
3023,700,A,1b,E,3,15
3024,700,A,1b,E,4,4
3025,700,A,1b,E,5,22
3026,700,A,2b,A,1,21
3027,700,A,2b,A,2,20
3028,700,A,2b,A,3,3
3029,700,A,2b,A,4,16
3030,700,A,2b,A,5,22
3031,700,A,2b,B,1,21
3032,700,A,2b,B,2,20
3033,700,A,2b,B,3,20
3034,700,A,2b,B,4,9
3035,700,A,2b,B,5,20
3036,700,A,2b,C,1,13
3037,700,A,2b,C,2,20
3038,700,A,2b,C,3,27
3039,700,A,2b,C,4,25
3040,700,A,2b,C,5,25
3041,700,A,2b,D,1,17
3042,700,A,2b,D,2,5
3043,700,A,2b,D,3,33
3044,700,A,2b,D,4,31
3045,700,A,2b,D,5,34
3046,700,A,2b,E,1,30
3047,700,A,2b,E,2,19
3048,700,A,2b,E,3,35
3049,700,A,2b,E,4,31
3050,700,A,2b,E,5,26
3051,700,A,3b,A,1,20
3052,700,A,3b,A,2,11
3053,700,A,3b,A,3,29
3054,700,A,3b,A,4,7
3055,700,A,3b,A,5,7
3056,700,A,3b,B,1,37
3057,700,A,3b,B,2,4
3058,700,A,3b,B,3,20
3059,700,A,3b,B,4,12
3060,700,A,3b,B,5,12
3061,700,A,3b,C,1,32
3062,700,A,3b,C,2,10
3063,700,A,3b,C,3,26
3064,700,A,3b,C,4,3
3065,700,A,3b,C,5,12
3066,700,A,3b,D,1,34
3067,700,A,3b,D,2,10
3068,700,A,3b,D,3,20
3069,700,A,3b,D,4,35
3070,700,A,3b,D,5,20
3071,700,A,3b,E,1,40
3072,700,A,3b,E,2,29
3073,700,A,3b,E,3,50
3074,700,A,3b,E,4,41
3075,700,A,3b,E,5,27
3076,700,A,4b,A,1,15
3077,700,A,4b,A,2,30
3078,700,A,4b,A,3,33
3079,700,A,4b,A,4,33
3080,700,A,4b,A,5,41
3081,700,A,4b,B,1,25
3082,700,A,4b,B,2,29
3083,700,A,4b,B,3,30
3084,700,A,4b,B,4,32
3085,700,A,4b,B,5,36
3086,700,A,4b,C,1,32
3087,700,A,4b,C,2,25
3088,700,A,4b,C,3,22
3089,700,A,4b,C,4,27
3090,700,A,4b,C,5,29
3091,700,A,4b,D,1,28
3092,700,A,4b,D,2,25
3093,700,A,4b,D,3,27
3094,700,A,4b,D,4,27
3095,700,A,4b,D,5,27
3096,700,A,4b,E,1,29
3097,700,A,4b,E,2,27
3098,700,A,4b,E,3,25
3099,700,A,4b,E,4,25
3100,700,A,4b,E,5,20
3101,700,A,5b,A,1,36
3102,700,A,5b,A,2,42
3103,700,A,5b,A,3,41
3104,700,A,5b,A,4,23
3105,700,A,5b,A,5,19
3106,700,A,5b,B,1,27
3107,700,A,5b,B,2,32
3108,700,A,5b,B,3,18
3109,700,A,5b,B,4,14
3110,700,A,5b,B,5,12
3111,700,A,5b,C,1,17
3112,700,A,5b,C,2,32
3113,700,A,5b,C,3,34
3114,700,A,5b,C,4,27
3115,700,A,5b,C,5,16
3116,700,A,5b,D,1,29
3117,700,A,5b,D,2,27
3118,700,A,5b,D,3,28
3119,700,A,5b,D,4,41
3120,700,A,5b,D,5,13
3121,700,A,5b,E,1,16
3122,700,A,5b,E,2,11
3123,700,A,5b,E,3,28
3124,700,A,5b,E,4,21
3125,700,A,5b,E,5,26
3126,700,A,6b,A,1,20
3127,700,A,6b,A,2,13
3128,700,A,6b,A,3,14
3129,700,A,6b,A,4,20
3130,700,A,6b,A,5,27
3131,700,A,6b,B,1,25
3132,700,A,6b,B,2,8
3133,700,A,6b,B,3,12
3134,700,A,6b,B,4,9
3135,700,A,6b,B,5,26
3136,700,A,6b,C,1,23
3137,700,A,6b,C,2,9
3138,700,A,6b,C,3,7
3139,700,A,6b,C,4,12
3140,700,A,6b,C,5,27
3141,700,A,6b,D,1,28
3142,700,A,6b,D,2,8
3143,700,A,6b,D,3,2
3144,700,A,6b,D,4,10
3145,700,A,6b,D,5,21
3146,700,A,6b,E,1,25
3147,700,A,6b,E,2,2
3148,700,A,6b,E,3,5
3149,700,A,6b,E,4,11
3150,700,A,6b,E,5,15
3151,700,A,7b,A,1,49
3152,700,A,7b,A,2,50
3153,700,A,7b,A,3,75
3154,700,A,7b,A,4,75
3155,700,A,7b,A,5,65
3156,700,A,7b,B,1,52
3157,700,A,7b,B,2,48
3158,700,A,7b,B,3,59
3159,700,A,7b,B,4,59
3160,700,A,7b,B,5,52
3161,700,A,7b,C,1,32
3162,700,A,7b,C,2,50
3163,700,A,7b,C,3,47
3164,700,A,7b,C,4,45
3165,700,A,7b,C,5,61
3166,700,A,7b,D,1,15
3167,700,A,7b,D,2,29
3168,700,A,7b,D,3,40
3169,700,A,7b,D,4,30
3170,700,A,7b,D,5,31
3171,700,A,7b,E,1,19
3172,700,A,7b,E,2,25
3173,700,A,7b,E,3,32
3174,700,A,7b,E,4,21
3175,700,A,7b,E,5,20
3176,700,A,8b,A,1,30
3177,700,A,8b,A,2,29
3178,700,A,8b,A,3,34
3179,700,A,8b,A,4,39
3180,700,A,8b,A,5,20
3181,700,A,8b,B,1,24
3182,700,A,8b,B,2,29
3183,700,A,8b,B,3,31
3184,700,A,8b,B,4,30
3185,700,A,8b,B,5,32
3186,700,A,8b,C,1,28
3187,700,A,8b,C,2,27
3188,700,A,8b,C,3,27
3189,700,A,8b,C,4,35
3190,700,A,8b,C,5,27
3191,700,A,8b,D,1,18
3192,700,A,8b,D,2,14
3193,700,A,8b,D,3,21
3194,700,A,8b,D,4,30
3195,700,A,8b,D,5,31
3196,700,A,8b,E,1,21
3197,700,A,8b,E,2,16
3198,700,A,8b,E,3,13
3199,700,A,8b,E,4,19
3200,700,A,8b,E,5,30
3201,700,A,9b,A,1,40
3202,700,A,9b,A,2,41
3203,700,A,9b,A,3,42
3204,700,A,9b,A,4,24
3205,700,A,9b,A,5,17
3206,700,A,9b,B,1,33
3207,700,A,9b,B,2,34
3208,700,A,9b,B,3,37
3209,700,A,9b,B,4,22
3210,700,A,9b,B,5,17
3211,700,A,9b,C,1,35
3212,700,A,9b,C,2,34
3213,700,A,9b,C,3,31
3214,700,A,9b,C,4,33
3215,700,A,9b,C,5,10
3216,700,A,9b,D,1,25
3217,700,A,9b,D,2,29
3218,700,A,9b,D,3,28
3219,700,A,9b,D,4,39
3220,700,A,9b,D,5,30
3221,700,A,9b,E,1,11
3222,700,A,9b,E,2,22
3223,700,A,9b,E,3,19
3224,700,A,9b,E,4,27
3225,700,A,9b,E,5,31
3226,700,A,10b,A,1,30
3227,700,A,10b,A,2,40
3228,700,A,10b,A,3,43
3229,700,A,10b,A,4,27
3230,700,A,10b,A,5,14
3231,700,A,10b,B,1,43
3232,700,A,10b,B,2,27
3233,700,A,10b,B,3,38
3234,700,A,10b,B,4,30
3235,700,A,10b,B,5,23
3236,700,A,10b,C,1,32
3237,700,A,10b,C,2,22
3238,700,A,10b,C,3,31
3239,700,A,10b,C,4,32
3240,700,A,10b,C,5,30
3241,700,A,10b,D,1,23
3242,700,A,10b,D,2,5
3243,700,A,10b,D,3,21
3244,700,A,10b,D,4,18
3245,700,A,10b,D,5,20
3246,700,A,10b,E,1,15
3247,700,A,10b,E,2,8
3248,700,A,10b,E,3,10
3249,700,A,10b,E,4,14
3250,700,A,10b,E,5,13
3251,700,A,11b,A,1,2
3252,700,A,11b,A,2,0
3253,700,A,11b,A,3,29
3254,700,A,11b,A,4,27
3255,700,A,11b,A,5,27
3256,700,A,11b,B,1,20
3257,700,A,11b,B,2,29
3258,700,A,11b,B,3,26
3259,700,A,11b,B,4,23
3260,700,A,11b,B,5,23
3261,700,A,11b,C,1,7
3262,700,A,11b,C,2,21
3263,700,A,11b,C,3,22
3264,700,A,11b,C,4,33
3265,700,A,11b,C,5,30
3266,700,A,11b,D,1,13
3267,700,A,11b,D,2,15
3268,700,A,11b,D,3,30
3269,700,A,11b,D,4,32
3270,700,A,11b,D,5,26
3271,700,A,11b,E,1,22
3272,700,A,11b,E,2,20
3273,700,A,11b,E,3,33
3274,700,A,11b,E,4,24
3275,700,A,11b,E,5,30
3276,700,A,12b,A,1,30
3277,700,A,12b,A,2,5
3278,700,A,12b,A,3,32
3279,700,A,12b,A,4,46
3280,700,A,12b,A,5,50
3281,700,A,12b,B,1,30
3282,700,A,12b,B,2,34
3283,700,A,12b,B,3,35
3284,700,A,12b,B,4,43
3285,700,A,12b,B,5,43
3286,700,A,12b,C,1,32
3287,700,A,12b,C,2,31
3288,700,A,12b,C,3,42
3289,700,A,12b,C,4,45
3290,700,A,12b,C,5,37
3291,700,A,12b,D,1,37
3292,700,A,12b,D,2,44
3293,700,A,12b,D,3,52
3294,700,A,12b,D,4,39
3295,700,A,12b,D,5,37
3296,700,A,12b,E,1,37
3297,700,A,12b,E,2,50
3298,700,A,12b,E,3,40
3299,700,A,12b,E,4,31
3300,700,A,12b,E,5,23
3301,700,A,13b,A,1,25
3302,700,A,13b,A,2,26
3303,700,A,13b,A,3,23
3304,700,A,13b,A,4,31
3305,700,A,13b,A,5,40
3306,700,A,13b,B,1,45
3307,700,A,13b,B,2,40
3308,700,A,13b,B,3,2
3309,700,A,13b,B,4,39
3310,700,A,13b,B,5,51
3311,700,A,13b,C,1,47
3312,700,A,13b,C,2,42
3313,700,A,13b,C,3,3
3314,700,A,13b,C,4,42
3315,700,A,13b,C,5,51
3316,700,A,13b,D,1,51
3317,700,A,13b,D,2,27
3318,700,A,13b,D,3,31
3319,700,A,13b,D,4,42
3320,700,A,13b,D,5,62
3321,700,A,13b,E,1,53
3322,700,A,13b,E,2,12
3323,700,A,13b,E,3,10
3324,700,A,13b,E,4,53
3325,700,A,13b,E,5,70
3326,700,A,14b,A,1,19
3327,700,A,14b,A,2,21
3328,700,A,14b,A,3,8
3329,700,A,14b,A,4,32
3330,700,A,14b,A,5,14
3331,700,A,14b,B,1,21
3332,700,A,14b,B,2,26
3333,700,A,14b,B,3,28
3334,700,A,14b,B,4,23
3335,700,A,14b,B,5,23
3336,700,A,14b,C,1,0
3337,700,A,14b,C,2,24
3338,700,A,14b,C,3,12
3339,700,A,14b,C,4,28
3340,700,A,14b,C,5,24
3341,700,A,14b,D,1,36
3342,700,A,14b,D,2,18
3343,700,A,14b,D,3,24
3344,700,A,14b,D,4,35
3345,700,A,14b,D,5,12
3346,700,A,14b,E,1,14
3347,700,A,14b,E,2,27
3348,700,A,14b,E,3,22
3349,700,A,14b,E,4,35
3350,700,A,14b,E,5,29
3351,700,A,15b,A,1,30
3352,700,A,15b,A,2,23
3353,700,A,15b,A,3,33
3354,700,A,15b,A,4,23
3355,700,A,15b,A,5,23
3356,700,A,15b,B,1,33
3357,700,A,15b,B,2,34
3358,700,A,15b,B,3,32
3359,700,A,15b,B,4,23
3360,700,A,15b,B,5,22
3361,700,A,15b,C,1,30
3362,700,A,15b,C,2,32
3363,700,A,15b,C,3,31
3364,700,A,15b,C,4,23
3365,700,A,15b,C,5,24
3366,700,A,15b,D,1,32
3367,700,A,15b,D,2,30
3368,700,A,15b,D,3,25
3369,700,A,15b,D,4,21
3370,700,A,15b,D,5,25
3371,700,A,15b,E,1,23
3372,700,A,15b,E,2,26
3373,700,A,15b,E,3,23
3374,700,A,15b,E,4,20
3375,700,A,15b,E,5,21
3376,750,A,1,A,1,35
3377,750,A,1,A,2,27
3378,750,A,1,A,3,19
3379,750,A,1,A,4,16
3380,750,A,1,A,5,12
3381,750,A,1,B,1,40
3382,750,A,1,B,2,38
3383,750,A,1,B,3,30
3384,750,A,1,B,4,21
3385,750,A,1,B,5,20
3386,750,A,1,C,1,42
3387,750,A,1,C,2,35
3388,750,A,1,C,3,40
3389,750,A,1,C,4,29
3390,750,A,1,C,5,29
3391,750,A,1,D,1,44
3392,750,A,1,D,2,43
3393,750,A,1,D,3,39
3394,750,A,1,D,4,33
3395,750,A,1,D,5,35
3396,750,A,1,E,1,42
3397,750,A,1,E,2,51
3398,750,A,1,E,3,28
3399,750,A,1,E,4,35
3400,750,A,1,E,5,37
3401,750,A,2,A,1,20
3402,750,A,2,A,2,25
3403,750,A,2,A,3,24
3404,750,A,2,A,4,15
3405,750,A,2,A,5,5
3406,750,A,2,B,1,4
3407,750,A,2,B,2,34
3408,750,A,2,B,3,34
3409,750,A,2,B,4,22
3410,750,A,2,B,5,22
3411,750,A,2,C,1,30
3412,750,A,2,C,2,36
3413,750,A,2,C,3,32
3414,750,A,2,C,4,36
3415,750,A,2,C,5,37
3416,750,A,2,D,1,27
3417,750,A,2,D,2,29
3418,750,A,2,D,3,25
3419,750,A,2,D,4,28
3420,750,A,2,D,5,42
3421,750,A,2,E,1,20
3422,750,A,2,E,2,14
3423,750,A,2,E,3,10
3424,750,A,2,E,4,12
3425,750,A,2,E,5,25
3426,750,A,3,A,1,32
3427,750,A,3,A,2,20
3428,750,A,3,A,3,21
3429,750,A,3,A,4,33
3430,750,A,3,A,5,22
3431,750,A,3,B,1,35
3432,750,A,3,B,2,42
3433,750,A,3,B,3,55
3434,750,A,3,B,4,40
3435,750,A,3,B,5,23
3436,750,A,3,C,1,43
3437,750,A,3,C,2,55
3438,750,A,3,C,3,60
3439,750,A,3,C,4,26
3440,750,A,3,C,5,25
3441,750,A,3,D,1,65
3442,750,A,3,D,2,70
3443,750,A,3,D,3,75
3444,750,A,3,D,4,52
3445,750,A,3,D,5,24
3446,750,A,3,E,1,79
3447,750,A,3,E,2,86
3448,750,A,3,E,3,65
3449,750,A,3,E,4,59
3450,750,A,3,E,5,32
3451,750,A,4,A,1,36
3452,750,A,4,A,2,40
3453,750,A,4,A,3,53
3454,750,A,4,A,4,41
3455,750,A,4,A,5,35
3456,750,A,4,B,1,66
3457,750,A,4,B,2,74
3458,750,A,4,B,3,50
3459,750,A,4,B,4,40
3460,750,A,4,B,5,32
3461,750,A,4,C,1,75
3462,750,A,4,C,2,60
3463,750,A,4,C,3,43
3464,750,A,4,C,4,25
3465,750,A,4,C,5,17
3466,750,A,4,D,1,62
3467,750,A,4,D,2,45
3468,750,A,4,D,3,35
3469,750,A,4,D,4,27
3470,750,A,4,D,5,28
3471,750,A,4,E,1,49
3472,750,A,4,E,2,43
3473,750,A,4,E,3,32
3474,750,A,4,E,4,41
3475,750,A,4,E,5,36
3476,750,A,5,A,1,19
3477,750,A,5,A,2,25
3478,750,A,5,A,3,35
3479,750,A,5,A,4,33
3480,750,A,5,A,5,31
3481,750,A,5,B,1,19
3482,750,A,5,B,2,28
3483,750,A,5,B,3,45
3484,750,A,5,B,4,44
3485,750,A,5,B,5,43
3486,750,A,5,C,1,35
3487,750,A,5,C,2,35
3488,750,A,5,C,3,49
3489,750,A,5,C,4,44
3490,750,A,5,C,5,47
3491,750,A,5,D,1,47
3492,750,A,5,D,2,48
3493,750,A,5,D,3,36
3494,750,A,5,D,4,49
3495,750,A,5,D,5,69
3496,750,A,5,E,1,35
3497,750,A,5,E,2,43
3498,750,A,5,E,3,43
3499,750,A,5,E,4,62
3500,750,A,5,E,5,51
3501,750,A,6,A,1,28
3502,750,A,6,A,2,68
3503,750,A,6,A,3,59
3504,750,A,6,A,4,55
3505,750,A,6,A,5,50
3506,750,A,6,B,1,26
3507,750,A,6,B,2,68
3508,750,A,6,B,3,51
3509,750,A,6,B,4,51
3510,750,A,6,B,5,47
3511,750,A,6,C,1,57
3512,750,A,6,C,2,63
3513,750,A,6,C,3,57
3514,750,A,6,C,4,53
3515,750,A,6,C,5,43
3516,750,A,6,D,1,43
3517,750,A,6,D,2,43
3518,750,A,6,D,3,45
3519,750,A,6,D,4,46
3520,750,A,6,D,5,44
3521,750,A,6,E,1,32
3522,750,A,6,E,2,31
3523,750,A,6,E,3,35
3524,750,A,6,E,4,28
3525,750,A,6,E,5,32
3526,750,A,7,A,1,48
3527,750,A,7,A,2,53
3528,750,A,7,A,3,62
3529,750,A,7,A,4,60
3530,750,A,7,A,5,34
3531,750,A,7,B,1,45
3532,750,A,7,B,2,66
3533,750,A,7,B,3,73
3534,750,A,7,B,4,57
3535,750,A,7,B,5,42
3536,750,A,7,C,1,56
3537,750,A,7,C,2,65
3538,750,A,7,C,3,72
3539,750,A,7,C,4,47
3540,750,A,7,C,5,21
3541,750,A,7,D,1,53
3542,750,A,7,D,2,44
3543,750,A,7,D,3,49
3544,750,A,7,D,4,19
3545,750,A,7,D,5,25
3546,750,A,7,E,1,40
3547,750,A,7,E,2,23
3548,750,A,7,E,3,44
3549,750,A,7,E,4,33
3550,750,A,7,E,5,31
3551,750,A,8,A,1,54
3552,750,A,8,A,2,60
3553,750,A,8,A,3,58
3554,750,A,8,A,4,55
3555,750,A,8,A,5,41
3556,750,A,8,B,1,60
3557,750,A,8,B,2,71
3558,750,A,8,B,3,65
3559,750,A,8,B,4,69
3560,750,A,8,B,5,65
3561,750,A,8,C,1,62
3562,750,A,8,C,2,62
3563,750,A,8,C,3,60
3564,750,A,8,C,4,35
3565,750,A,8,C,5,52
3566,750,A,8,D,1,44
3567,750,A,8,D,2,445
3568,750,A,8,D,3,43
3569,750,A,8,D,4,32
3570,750,A,8,D,5,40
3571,750,A,8,E,1,27
3572,750,A,8,E,2,35
3573,750,A,8,E,3,33
3574,750,A,8,E,4,32
3575,750,A,8,E,5,26
3576,750,A,9,A,1,29
3577,750,A,9,A,2,45
3578,750,A,9,A,3,50
3579,750,A,9,A,4,45
3580,750,A,9,A,5,42
3581,750,A,9,B,1,37
3582,750,A,9,B,2,37
3583,750,A,9,B,3,38
3584,750,A,9,B,4,37
3585,750,A,9,B,5,35
3586,750,A,9,C,1,33
3587,750,A,9,C,2,35
3588,750,A,9,C,3,39
3589,750,A,9,C,4,30
3590,750,A,9,C,5,35
3591,750,A,9,D,1,30
3592,750,A,9,D,2,29
3593,750,A,9,D,3,30
3594,750,A,9,D,4,23
3595,750,A,9,D,5,15
3596,750,A,9,E,1,18
3597,750,A,9,E,2,18
3598,750,A,9,E,3,20
3599,750,A,9,E,4,21
3600,750,A,9,E,5,25
3601,750,A,10,A,1,41
3602,750,A,10,A,2,35
3603,750,A,10,A,3,36
3604,750,A,10,A,4,46
3605,750,A,10,A,5,29
3606,750,A,10,B,1,40
3607,750,A,10,B,2,32
3608,750,A,10,B,3,40
3609,750,A,10,B,4,40
3610,750,A,10,B,5,42
3611,750,A,10,C,1,31
3612,750,A,10,C,2,21
3613,750,A,10,C,3,36
3614,750,A,10,C,4,41
3615,750,A,10,C,5,47
3616,750,A,10,D,1,25
3617,750,A,10,D,2,30
3618,750,A,10,D,3,18
3619,750,A,10,D,4,28
3620,750,A,10,D,5,38
3621,750,A,10,E,1,28
3622,750,A,10,E,2,16
3623,750,A,10,E,3,19
3624,750,A,10,E,4,20
3625,750,A,10,E,5,32
3626,750,A,11,A,1,20
3627,750,A,11,A,2,20
3628,750,A,11,A,3,22
3629,750,A,11,A,4,13
3630,750,A,11,A,5,11
3631,750,A,11,B,1,11
3632,750,A,11,B,2,19
3633,750,A,11,B,3,18
3634,750,A,11,B,4,13
3635,750,A,11,B,5,7
3636,750,A,11,C,1,22
3637,750,A,11,C,2,27
3638,750,A,11,C,3,20
3639,750,A,11,C,4,10
3640,750,A,11,C,5,10
3641,750,A,11,D,1,29
3642,750,A,11,D,2,29
3643,750,A,11,D,3,31
3644,750,A,11,D,4,15
3645,750,A,11,D,5,7
3646,750,A,11,E,1,37
3647,750,A,11,E,2,35
3648,750,A,11,E,3,35
3649,750,A,11,E,4,23
3650,750,A,11,E,5,14
3651,750,A,12,A,1,11
3652,750,A,12,A,2,21
3653,750,A,12,A,3,21
3654,750,A,12,A,4,12
3655,750,A,12,A,5,18
3656,750,A,12,B,1,10
3657,750,A,12,B,2,15
3658,750,A,12,B,3,20
3659,750,A,12,B,4,21
3660,750,A,12,B,5,24
3661,750,A,12,C,1,20
3662,750,A,12,C,2,3
3663,750,A,12,C,3,15
3664,750,A,12,C,4,18
3665,750,A,12,C,5,14
3666,750,A,12,D,1,16
3667,750,A,12,D,2,4
3668,750,A,12,D,3,10
3669,750,A,12,D,4,15
3670,750,A,12,D,5,20
3671,750,A,12,E,1,13
3672,750,A,12,E,2,10
3673,750,A,12,E,3,10
3674,750,A,12,E,4,15
3675,750,A,12,E,5,15
3676,750,A,13,A,1,2
3677,750,A,13,A,2,25
3678,750,A,13,A,3,26
3679,750,A,13,A,4,25
3680,750,A,13,A,5,22
3681,750,A,13,B,1,22
3682,750,A,13,B,2,22
3683,750,A,13,B,3,20
3684,750,A,13,B,4,18
3685,750,A,13,B,5,15
3686,750,A,13,C,1,15
3687,750,A,13,C,2,22
3688,750,A,13,C,3,20
3689,750,A,13,C,4,13
3690,750,A,13,C,5,10
3691,750,A,13,D,1,26
3692,750,A,13,D,2,21
3693,750,A,13,D,3,20
3694,750,A,13,D,4,12
3695,750,A,13,D,5,10
3696,750,A,13,E,1,35
3697,750,A,13,E,2,26
3698,750,A,13,E,3,12
3699,750,A,13,E,4,2
3700,750,A,13,E,5,9
3701,750,A,14,A,1,40
3702,750,A,14,A,2,32
3703,750,A,14,A,3,33
3704,750,A,14,A,4,27
3705,750,A,14,A,5,38
3706,750,A,14,B,1,32
3707,750,A,14,B,2,30
3708,750,A,14,B,3,27
3709,750,A,14,B,4,20
3710,750,A,14,B,5,30
3711,750,A,14,C,1,28
3712,750,A,14,C,2,27
3713,750,A,14,C,3,27
3714,750,A,14,C,4,19
3715,750,A,14,C,5,28
3716,750,A,14,D,1,23
3717,750,A,14,D,2,27
3718,750,A,14,D,3,20
3719,750,A,14,D,4,32
3720,750,A,14,D,5,27
3721,750,A,14,E,1,26
3722,750,A,14,E,2,23
3723,750,A,14,E,3,24
3724,750,A,14,E,4,24
3725,750,A,14,E,5,24
3726,750,A,15,A,1,12
3727,750,A,15,A,2,21
3728,750,A,15,A,3,14
3729,750,A,15,A,4,20
3730,750,A,15,A,5,35
3731,750,A,15,B,1,3
3732,750,A,15,B,2,21
3733,750,A,15,B,3,25
3734,750,A,15,B,4,30
3735,750,A,15,B,5,33
3736,750,A,15,C,1,25
3737,750,A,15,C,2,30
3738,750,A,15,C,3,23
3739,750,A,15,C,4,23
3740,750,A,15,C,5,33
3741,750,A,15,D,1,33
3742,750,A,15,D,2,23
3743,750,A,15,D,3,25
3744,750,A,15,D,4,37
3745,750,A,15,D,5,35
3746,750,A,15,E,1,30
3747,750,A,15,E,2,4
3748,750,A,15,E,3,25
3749,750,A,15,E,4,32
3750,750,A,15,E,5,30
3751,750,A,16,A,1,60
3752,750,A,16,A,2,38
3753,750,A,16,A,3,44
3754,750,A,16,A,4,32
3755,750,A,16,A,5,25
3756,750,A,16,B,1,50
3757,750,A,16,B,2,46
3758,750,A,16,B,3,42
3759,750,A,16,B,4,32
3760,750,A,16,B,5,33
3761,750,A,16,C,1,43
3762,750,A,16,C,2,35
3763,750,A,16,C,3,43
