"","Label","X","Area","Quadrat","Transect"
"15507","IMG_0469.JPG",850,1.606,11,"T850"
"15508","IMG_0469.JPG",850,0.666,11,"T850"
"15509","IMG_0469.JPG",850,0.506,11,"T850"
"15510","IMG_0469.JPG",850,0.81,11,"T850"
"15511","IMG_0469.JPG",850,0.508,11,"T850"
"15512","IMG_0469.JPG",850,1.455,11,"T850"
"15513","IMG_0469.JPG",850,0.833,11,"T850"
"15515","IMG_0469.JPG",850,0.742,11,"T850"
"15516","IMG_0469.JPG",850,0.564,11,"T850"
"15517","IMG_0469.JPG",850,0.869,11,"T850"
"15518","IMG_0469.JPG",850,0.537,11,"T850"
"15520","IMG_0469.JPG",850,0.513,11,"T850"
"15522","IMG_0469.JPG",850,0.796,11,"T850"
"15523","IMG_0469.JPG",850,0.997,11,"T850"
"15524","IMG_0469.JPG",850,1.093,11,"T850"
"15525","IMG_0469.JPG",850,0.861,11,"T850"
"15527","IMG_0469.JPG",850,0.65,11,"T850"
"15528","IMG_0469.JPG",850,0.969,11,"T850"
"15530","IMG_0469.JPG",850,2.741,11,"T850"
"15531","IMG_0469.JPG",850,0.518,11,"T850"
"15532","IMG_0469.JPG",850,2.238,11,"T850"
"15534","IMG_0469.JPG",850,0.54,11,"T850"
"15535","IMG_0469.JPG",850,0.748,11,"T850"
"15536","IMG_0469.JPG",850,1.324,11,"T850"
"15538","IMG_0469.JPG",850,0.727,11,"T850"
"15539","IMG_0469.JPG",850,3.743,11,"T850"
"15540","IMG_0469.JPG",850,0.957,11,"T850"
"15541","IMG_0469.JPG",850,1.258,11,"T850"
"15542","IMG_0469.JPG",850,1.201,11,"T850"
"15543","IMG_0469.JPG",850,0.575,11,"T850"
"15544","IMG_0469.JPG",850,0.644,11,"T850"
"15545","IMG_0469.JPG",850,0.65,11,"T850"
"15549","IMG_0469.JPG",850,0.68,11,"T850"
"15550","IMG_0469.JPG",850,0.532,11,"T850"
"15556","IMG_0469.JPG",850,0.723,11,"T850"
"15557","IMG_0469.JPG",850,0.594,11,"T850"
"15558","IMG_0469.JPG",850,0.715,11,"T850"
"15559","IMG_0469.JPG",850,0.539,11,"T850"
"15561","IMG_0469.JPG",850,0.561,11,"T850"
"15562","IMG_0469.JPG",850,1.264,11,"T850"
"15563","IMG_0469.JPG",850,0.631,11,"T850"
"15566","IMG_0469.JPG",850,0.714,11,"T850"
"15567","IMG_0469.JPG",850,0.937,11,"T850"
"15568","IMG_0469.JPG",850,1.751,11,"T850"
"15569","IMG_0469.JPG",850,1.943,11,"T850"
"15570","IMG_0469.JPG",850,1.313,11,"T850"
"15571","IMG_0469.JPG",850,2.156,11,"T850"
"15573","IMG_0469.JPG",850,1.014,11,"T850"
"15574","IMG_0469.JPG",850,1.312,11,"T850"
"15575","IMG_0469.JPG",850,0.927,11,"T850"
"15576","IMG_0469.JPG",850,2.687,11,"T850"
"15577","IMG_0469.JPG",850,0.92,11,"T850"
"15578","IMG_0469.JPG",850,0.581,11,"T850"
"15579","IMG_0469.JPG",850,3.499,11,"T850"
"15580","IMG_0469.JPG",850,2.916,11,"T850"
"15582","IMG_0469.JPG",850,5.144,11,"T850"
"15583","IMG_0469.JPG",850,0.656,11,"T850"
"15584","IMG_0469.JPG",850,0.779,11,"T850"
"15585","IMG_0469.JPG",850,0.617,11,"T850"
"15586","IMG_0469.JPG",850,30.552,11,"T850"
"15587","IMG_0469.JPG",850,0.824,11,"T850"
"15588","IMG_0469.JPG",850,1.156,11,"T850"
"15590","IMG_0469.JPG",850,1.438,11,"T850"
"15591","IMG_0469.JPG",850,0.656,11,"T850"
"15593","IMG_0469.JPG",850,0.587,11,"T850"
"15595","IMG_0469.JPG",850,0.689,11,"T850"
"15596","IMG_0469.JPG",850,4.752,11,"T850"
"15597","IMG_0469.JPG",850,3.418,11,"T850"
"15599","IMG_0469.JPG",850,0.849,11,"T850"
"15600","IMG_0469.JPG",850,1.929,11,"T850"
"15601","IMG_0469.JPG",850,1.916,11,"T850"
"15602","IMG_0469.JPG",850,4.102,11,"T850"
"15603","IMG_0469.JPG",850,3.482,11,"T850"
"15604","IMG_0469.JPG",850,6.686,11,"T850"
"15607","IMG_0469.JPG",850,1.357,11,"T850"
"15608","IMG_0469.JPG",850,0.758,11,"T850"
"15609","IMG_0469.JPG",850,1.606,11,"T850"
"15610","IMG_0469.JPG",850,2.439,11,"T850"
"15611","IMG_0469.JPG",850,2.645,11,"T850"
"15613","IMG_0469.JPG",850,0.951,11,"T850"
"15614","IMG_0469.JPG",850,1.679,11,"T850"
"15615","IMG_0469.JPG",850,0.546,11,"T850"
"15616","IMG_0469.JPG",850,0.818,11,"T850"
"15617","IMG_0469.JPG",850,0.586,11,"T850"
"15619","IMG_0469.JPG",850,6.904,11,"T850"
"15620","IMG_0469.JPG",850,0.602,11,"T850"
"15622","IMG_0469.JPG",850,1.928,11,"T850"
"15623","IMG_0469.JPG",850,4.543,11,"T850"
"15624","IMG_0469.JPG",850,1.038,11,"T850"
"15625","IMG_0469.JPG",850,2.672,11,"T850"
"15626","IMG_0469.JPG",850,1.657,11,"T850"
"15629","IMG_0469.JPG",850,1.866,11,"T850"
"15630","IMG_0469.JPG",850,3.705,11,"T850"
"15632","IMG_0469.JPG",850,0.711,11,"T850"
"15633","IMG_0469.JPG",850,1.412,11,"T850"
"15634","IMG_0469.JPG",850,1.24,11,"T850"
"15635","IMG_0469.JPG",850,0.567,11,"T850"
"15636","IMG_0469.JPG",850,1.186,11,"T850"
"15637","IMG_0469.JPG",850,0.56,11,"T850"
"15638","IMG_0469.JPG",850,1.408,11,"T850"
"15639","IMG_0469.JPG",850,0.511,11,"T850"
"15641","IMG_0469.JPG",850,0.565,11,"T850"
"15642","IMG_0469.JPG",850,0.951,11,"T850"
"15643","IMG_0469.JPG",850,3.79,11,"T850"
"15644","IMG_0469.JPG",850,3.522,11,"T850"
"15645","IMG_0469.JPG",850,0.727,11,"T850"
"15646","IMG_0469.JPG",850,0.526,11,"T850"
"15647","IMG_0469.JPG",850,0.906,11,"T850"
"15648","IMG_0469.JPG",850,0.646,11,"T850"
"15651","IMG_0469.JPG",850,0.567,11,"T850"
"15652","IMG_0469.JPG",850,0.534,11,"T850"
"15653","IMG_0469.JPG",850,3.111,11,"T850"
"15655","IMG_0469.JPG",850,0.813,11,"T850"
"15657","IMG_0469.JPG",850,0.612,11,"T850"
"15658","IMG_0469.JPG",850,1.399,11,"T850"
"15659","IMG_0469.JPG",850,0.676,11,"T850"
"15660","IMG_0469.JPG",850,0.74,11,"T850"
"15662","IMG_0469.JPG",850,5.132,11,"T850"
"15663","IMG_0469.JPG",850,1.001,11,"T850"
"15665","IMG_0469.JPG",850,0.852,11,"T850"
"15666","IMG_0469.JPG",850,1.717,11,"T850"
"15667","IMG_0469.JPG",850,0.755,11,"T850"
"15668","IMG_0469.JPG",850,0.696,11,"T850"
"15669","IMG_0469.JPG",850,5.29,11,"T850"
"15670","IMG_0469.JPG",850,58.455,11,"T850"
"15671","IMG_0476.JPG",850,1.459,12,"T850"
"15672","IMG_0476.JPG",850,0.658,12,"T850"
"15673","IMG_0476.JPG",850,0.655,12,"T850"
"15674","IMG_0476.JPG",850,1.035,12,"T850"
"15675","IMG_0476.JPG",850,1.454,12,"T850"
"15676","IMG_0476.JPG",850,8.548,12,"T850"
"15677","IMG_0476.JPG",850,1.979,12,"T850"
"15678","IMG_0476.JPG",850,1.223,12,"T850"
"15679","IMG_0476.JPG",850,4.168,12,"T850"
"15680","IMG_0476.JPG",850,1.075,12,"T850"
"15681","IMG_0476.JPG",850,1.019,12,"T850"
"15682","IMG_0476.JPG",850,0.981,12,"T850"
"15683","IMG_0476.JPG",850,0.661,12,"T850"
"15684","IMG_0476.JPG",850,0.704,12,"T850"
"15685","IMG_0476.JPG",850,0.645,12,"T850"
"15686","IMG_0476.JPG",850,0.84,12,"T850"
"15687","IMG_0476.JPG",850,0.586,12,"T850"
"15688","IMG_0476.JPG",850,1.122,12,"T850"
"15689","IMG_0476.JPG",850,1.321,12,"T850"
"15690","IMG_0476.JPG",850,6.969,12,"T850"
"15691","IMG_0476.JPG",850,0.827,12,"T850"
"15693","IMG_0476.JPG",850,5.576,12,"T850"
"15695","IMG_0476.JPG",850,2.034,12,"T850"
"15696","IMG_0476.JPG",850,17.956,12,"T850"
"15697","IMG_0476.JPG",850,1.65,12,"T850"
"15698","IMG_0476.JPG",850,0.591,12,"T850"
"15699","IMG_0476.JPG",850,0.923,12,"T850"
"15700","IMG_0476.JPG",850,1.457,12,"T850"
"15701","IMG_0476.JPG",850,0.87,12,"T850"
"15702","IMG_0476.JPG",850,1.095,12,"T850"
"15703","IMG_0476.JPG",850,0.872,12,"T850"
"15704","IMG_0476.JPG",850,1.254,12,"T850"
"15705","IMG_0476.JPG",850,0.65,12,"T850"
"15706","IMG_0476.JPG",850,0.712,12,"T850"
"15707","IMG_0476.JPG",850,12.809,12,"T850"
"15708","IMG_0476.JPG",850,2.227,12,"T850"
"15709","IMG_0476.JPG",850,1.072,12,"T850"
"15710","IMG_0476.JPG",850,0.603,12,"T850"
"15711","IMG_0476.JPG",850,2.757,12,"T850"
"15712","IMG_0476.JPG",850,0.67,12,"T850"
"15713","IMG_0476.JPG",850,2.858,12,"T850"
"15714","IMG_0476.JPG",850,0.766,12,"T850"
"15715","IMG_0476.JPG",850,1.355,12,"T850"
"15716","IMG_0476.JPG",850,0.778,12,"T850"
"15717","IMG_0476.JPG",850,0.8,12,"T850"
"15718","IMG_0476.JPG",850,1.156,12,"T850"
"15719","IMG_0476.JPG",850,0.928,12,"T850"
"15720","IMG_0476.JPG",850,0.555,12,"T850"
"15721","IMG_0476.JPG",850,3.037,12,"T850"
"15723","IMG_0476.JPG",850,1.217,12,"T850"
"15724","IMG_0476.JPG",850,0.707,12,"T850"
"15725","IMG_0476.JPG",850,0.923,12,"T850"
"15726","IMG_0476.JPG",850,3.119,12,"T850"
"15727","IMG_0476.JPG",850,0.74,12,"T850"
"15729","IMG_0476.JPG",850,0.632,12,"T850"
"15730","IMG_0476.JPG",850,1.288,12,"T850"
"15731","IMG_0476.JPG",850,0.764,12,"T850"
"15732","IMG_0476.JPG",850,0.893,12,"T850"
"15734","IMG_0476.JPG",850,4.301,12,"T850"
"15735","IMG_0476.JPG",850,0.614,12,"T850"
"15736","IMG_0476.JPG",850,2.427,12,"T850"
"15737","IMG_0476.JPG",850,0.742,12,"T850"
"15738","IMG_0476.JPG",850,2.11,12,"T850"
"15739","IMG_0476.JPG",850,2.011,12,"T850"
"15740","IMG_0476.JPG",850,0.592,12,"T850"
"15741","IMG_0476.JPG",850,1.26,12,"T850"
"15742","IMG_0476.JPG",850,0.513,12,"T850"
"15743","IMG_0476.JPG",850,0.743,12,"T850"
"15744","IMG_0476.JPG",850,0.616,12,"T850"
"15745","IMG_0476.JPG",850,0.706,12,"T850"
"15746","IMG_0476.JPG",850,0.582,12,"T850"
"15747","IMG_0476.JPG",850,0.772,12,"T850"
"15748","IMG_0476.JPG",850,0.942,12,"T850"
"15749","IMG_0476.JPG",850,0.654,12,"T850"
"15750","IMG_0476.JPG",850,1.016,12,"T850"
"15752","IMG_0476.JPG",850,0.504,12,"T850"
"15754","IMG_0476.JPG",850,1.522,12,"T850"
"15755","IMG_0476.JPG",850,0.696,12,"T850"
"15756","IMG_0476.JPG",850,1.313,12,"T850"
"15758","IMG_0476.JPG",850,7.484,12,"T850"
"15759","IMG_0476.JPG",850,1.321,12,"T850"
"15760","IMG_0476.JPG",850,1.196,12,"T850"
"15761","IMG_0476.JPG",850,1.947,12,"T850"
"15762","IMG_0476.JPG",850,1.477,12,"T850"
"15763","IMG_0476.JPG",850,0.588,12,"T850"
"15764","IMG_0476.JPG",850,0.836,12,"T850"
"15766","IMG_0476.JPG",850,0.528,12,"T850"
"15767","IMG_0476.JPG",850,1.702,12,"T850"
"15768","IMG_0476.JPG",850,2.433,12,"T850"
"15769","IMG_0476.JPG",850,2.505,12,"T850"
"15770","IMG_0476.JPG",850,1.178,12,"T850"
"15771","IMG_0476.JPG",850,0.596,12,"T850"
"15772","IMG_0476.JPG",850,0.57,12,"T850"
"15773","IMG_0476.JPG",850,0.625,12,"T850"
"15774","IMG_0476.JPG",850,1.301,12,"T850"
"15775","IMG_0476.JPG",850,0.687,12,"T850"
"15776","IMG_0476.JPG",850,1.146,12,"T850"
"15777","IMG_0476.JPG",850,1.873,12,"T850"
"15778","IMG_0476.JPG",850,0.666,12,"T850"
"15779","IMG_0476.JPG",850,0.681,12,"T850"
"15781","IMG_0476.JPG",850,3.338,12,"T850"
"15783","IMG_0476.JPG",850,0.631,12,"T850"
"15784","IMG_0476.JPG",850,1.81,12,"T850"
"15785","IMG_0476.JPG",850,0.766,12,"T850"
"15786","IMG_0476.JPG",850,1.146,12,"T850"
"15787","IMG_0476.JPG",850,4.234,12,"T850"
"15788","IMG_0476.JPG",850,0.644,12,"T850"
"15789","IMG_0476.JPG",850,3.144,12,"T850"
"15791","IMG_0476.JPG",850,1.253,12,"T850"
"15792","IMG_0476.JPG",850,1.302,12,"T850"
"15793","IMG_0476.JPG",850,0.749,12,"T850"
"15795","IMG_0476.JPG",850,2.364,12,"T850"
"15796","IMG_0476.JPG",850,0.532,12,"T850"
"15798","IMG_0476.JPG",850,2.382,12,"T850"
"15799","IMG_0476.JPG",850,0.683,12,"T850"
"15800","IMG_0476.JPG",850,4.358,12,"T850"
"15801","IMG_0476.JPG",850,1.507,12,"T850"
"15802","IMG_0476.JPG",850,0.758,12,"T850"
"15803","IMG_0476.JPG",850,0.839,12,"T850"
"15804","IMG_0476.JPG",850,1.567,12,"T850"
"15806","IMG_0476.JPG",850,0.583,12,"T850"
"15810","IMG_0476.JPG",850,1.116,12,"T850"
"15811","IMG_0476.JPG",850,1.866,12,"T850"
"15812","IMG_0476.JPG",850,1.47,12,"T850"
"15813","IMG_0476.JPG",850,0.713,12,"T850"
"15815","IMG_0476.JPG",850,0.561,12,"T850"
"15816","IMG_0476.JPG",850,2.14,12,"T850"
"15817","IMG_0476.JPG",850,1.432,12,"T850"
"15819","IMG_0476.JPG",850,0.583,12,"T850"
"15821","IMG_0481.JPG",850,1.826,13,"T850"
"15822","IMG_0481.JPG",850,0.727,13,"T850"
"15823","IMG_0481.JPG",850,1.686,13,"T850"
"15824","IMG_0481.JPG",850,3.907,13,"T850"
"15826","IMG_0481.JPG",850,0.666,13,"T850"
"15827","IMG_0481.JPG",850,0.645,13,"T850"
"15828","IMG_0481.JPG",850,1.094,13,"T850"
"15829","IMG_0481.JPG",850,7.069,13,"T850"
"15830","IMG_0481.JPG",850,1.362,13,"T850"
"15831","IMG_0481.JPG",850,1.629,13,"T850"
"15832","IMG_0481.JPG",850,1.44,13,"T850"
"15833","IMG_0481.JPG",850,0.742,13,"T850"
"15834","IMG_0481.JPG",850,0.561,13,"T850"
"15835","IMG_0481.JPG",850,0.51,13,"T850"
"15837","IMG_0481.JPG",850,0.641,13,"T850"
"15839","IMG_0481.JPG",850,0.729,13,"T850"
"15840","IMG_0481.JPG",850,3.627,13,"T850"
"15841","IMG_0481.JPG",850,3.613,13,"T850"
"15842","IMG_0481.JPG",850,1.567,13,"T850"
"15843","IMG_0481.JPG",850,1.377,13,"T850"
"15845","IMG_0481.JPG",850,0.669,13,"T850"
"15846","IMG_0481.JPG",850,1.974,13,"T850"
"15847","IMG_0481.JPG",850,0.831,13,"T850"
"15848","IMG_0481.JPG",850,0.634,13,"T850"
"15849","IMG_0481.JPG",850,1.464,13,"T850"
"15850","IMG_0481.JPG",850,0.501,13,"T850"
"15851","IMG_0481.JPG",850,0.71,13,"T850"
"15852","IMG_0481.JPG",850,0.691,13,"T850"
"15853","IMG_0481.JPG",850,0.805,13,"T850"
"15854","IMG_0481.JPG",850,0.713,13,"T850"
"15855","IMG_0481.JPG",850,0.553,13,"T850"
"15856","IMG_0481.JPG",850,0.654,13,"T850"
"15857","IMG_0481.JPG",850,1.555,13,"T850"
"15858","IMG_0481.JPG",850,0.833,13,"T850"
"15859","IMG_0481.JPG",850,1.9,13,"T850"
"15860","IMG_0481.JPG",850,1.172,13,"T850"
"15862","IMG_0481.JPG",850,0.588,13,"T850"
"15863","IMG_0481.JPG",850,4.596,13,"T850"
"15864","IMG_0481.JPG",850,1.126,13,"T850"
"15865","IMG_0481.JPG",850,1.498,13,"T850"
"15866","IMG_0481.JPG",850,1.443,13,"T850"
"15867","IMG_0481.JPG",850,0.519,13,"T850"
"15868","IMG_0481.JPG",850,0.562,13,"T850"
"15869","IMG_0481.JPG",850,1.308,13,"T850"
"15870","IMG_0481.JPG",850,0.924,13,"T850"
"15871","IMG_0481.JPG",850,3.202,13,"T850"
"15872","IMG_0481.JPG",850,3.736,13,"T850"
"15873","IMG_0481.JPG",850,1.282,13,"T850"
"15874","IMG_0481.JPG",850,2.26,13,"T850"
"15875","IMG_0481.JPG",850,2.402,13,"T850"
"15876","IMG_0481.JPG",850,1.16,13,"T850"
"15877","IMG_0481.JPG",850,1.633,13,"T850"
"15878","IMG_0481.JPG",850,0.756,13,"T850"
"15879","IMG_0481.JPG",850,1.336,13,"T850"
"15880","IMG_0481.JPG",850,1.085,13,"T850"
"15881","IMG_0481.JPG",850,1.26,13,"T850"
"15882","IMG_0481.JPG",850,0.847,13,"T850"
"15883","IMG_0481.JPG",850,0.747,13,"T850"
"15884","IMG_0481.JPG",850,1.311,13,"T850"
"15885","IMG_0481.JPG",850,0.8,13,"T850"
"15886","IMG_0481.JPG",850,0.623,13,"T850"
"15887","IMG_0481.JPG",850,0.558,13,"T850"
"15888","IMG_0481.JPG",850,3.775,13,"T850"
"15889","IMG_0481.JPG",850,1.115,13,"T850"
"15891","IMG_0481.JPG",850,0.568,13,"T850"
"15892","IMG_0481.JPG",850,0.515,13,"T850"
"15893","IMG_0481.JPG",850,1.357,13,"T850"
"15894","IMG_0481.JPG",850,0.506,13,"T850"
"15895","IMG_0481.JPG",850,0.597,13,"T850"
"15896","IMG_0481.JPG",850,0.656,13,"T850"
"15897","IMG_0481.JPG",850,2.493,13,"T850"
"15898","IMG_0481.JPG",850,1.547,13,"T850"
"15899","IMG_0481.JPG",850,0.541,13,"T850"
"15900","IMG_0481.JPG",850,1.067,13,"T850"
"15901","IMG_0481.JPG",850,0.827,13,"T850"
"15902","IMG_0481.JPG",850,1.068,13,"T850"
"15903","IMG_0481.JPG",850,1.725,13,"T850"
"15904","IMG_0481.JPG",850,3.087,13,"T850"
"15905","IMG_0481.JPG",850,2.537,13,"T850"
"15906","IMG_0481.JPG",850,7.826,13,"T850"
"15907","IMG_0481.JPG",850,0.511,13,"T850"
"15908","IMG_0481.JPG",850,0.616,13,"T850"
"15909","IMG_0481.JPG",850,2.008,13,"T850"
"15911","IMG_0481.JPG",850,0.614,13,"T850"
"15912","IMG_0481.JPG",850,5.807,13,"T850"
"15913","IMG_0481.JPG",850,2.301,13,"T850"
"15914","IMG_0481.JPG",850,0.825,13,"T850"
"15915","IMG_0481.JPG",850,2.068,13,"T850"
"15916","IMG_0481.JPG",850,0.522,13,"T850"
"15917","IMG_0481.JPG",850,1.609,13,"T850"
"15918","IMG_0481.JPG",850,0.57,13,"T850"
"15919","IMG_0481.JPG",850,1.21,13,"T850"
"15920","IMG_0481.JPG",850,2.521,13,"T850"
"15921","IMG_0481.JPG",850,6.954,13,"T850"
"15922","IMG_0481.JPG",850,1.044,13,"T850"
"15923","IMG_0481.JPG",850,0.7,13,"T850"
"15924","IMG_0481.JPG",850,1.005,13,"T850"
"15925","IMG_0481.JPG",850,3.611,13,"T850"
"15926","IMG_0481.JPG",850,2.491,13,"T850"
"15927","IMG_0481.JPG",850,0.518,13,"T850"
"15928","IMG_0481.JPG",850,0.691,13,"T850"
"15929","IMG_0481.JPG",850,0.882,13,"T850"
"15930","IMG_0481.JPG",850,0.536,13,"T850"
"15931","IMG_0481.JPG",850,1.598,13,"T850"
"15932","IMG_0481.JPG",850,0.626,13,"T850"
"15934","IMG_0481.JPG",850,1.167,13,"T850"
"15935","IMG_0481.JPG",850,0.697,13,"T850"
"15936","IMG_0481.JPG",850,1.121,13,"T850"
"15938","IMG_0481.JPG",850,0.86,13,"T850"
"15939","IMG_0481.JPG",850,0.649,13,"T850"
"15940","IMG_0481.JPG",850,2.493,13,"T850"
"15941","IMG_0481.JPG",850,0.907,13,"T850"
"15942","IMG_0481.JPG",850,0.583,13,"T850"
"15943","IMG_0481.JPG",850,1.674,13,"T850"
"15944","IMG_0481.JPG",850,0.809,13,"T850"
"15945","IMG_0481.JPG",850,0.865,13,"T850"
"15947","IMG_0481.JPG",850,0.611,13,"T850"
"15948","IMG_0481.JPG",850,0.89,13,"T850"
"15950","IMG_0481.JPG",850,1.937,13,"T850"
"15951","IMG_0481.JPG",850,0.507,13,"T850"
"15952","IMG_0481.JPG",850,0.896,13,"T850"
"15953","IMG_0481.JPG",850,0.577,13,"T850"
"15956","IMG_0481.JPG",850,1.61,13,"T850"
"15959","IMG_0481.JPG",850,0.775,13,"T850"
"15960","IMG_0481.JPG",850,1.051,13,"T850"
"15961","IMG_0481.JPG",850,1.918,13,"T850"
"15963","IMG_0481.JPG",850,2.872,13,"T850"
"15965","IMG_0481.JPG",850,0.941,13,"T850"
"15966","IMG_0481.JPG",850,2.496,13,"T850"
"15968","IMG_0481.JPG",850,0.9,13,"T850"
"15969","IMG_0481.JPG",850,0.51,13,"T850"
"15970","IMG_0481.JPG",850,0.799,13,"T850"
"15971","IMG_0481.JPG",850,1.433,13,"T850"
"15972","IMG_0481.JPG",850,0.64,13,"T850"
"15973","IMG_0481.JPG",850,1.851,13,"T850"
"15974","IMG_0481.JPG",850,9.343,13,"T850"
"15975","IMG_0481.JPG",850,6.872,13,"T850"
"15977","IMG_0481.JPG",850,0.81,13,"T850"
"15978","IMG_0481.JPG",850,0.625,13,"T850"
"15979","IMG_0481.JPG",850,1.222,13,"T850"
"15981","IMG_0481.JPG",850,3.488,13,"T850"
"15982","IMG_0481.JPG",850,0.877,13,"T850"
"15983","IMG_0481.JPG",850,3.405,13,"T850"
"15984","IMG_0481.JPG",850,0.86,13,"T850"
"15985","IMG_0481.JPG",850,1.015,13,"T850"
"15986","IMG_0481.JPG",850,1.475,13,"T850"
"15987","IMG_0481.JPG",850,4.188,13,"T850"
"15988","IMG_0481.JPG",850,0.715,13,"T850"
"15989","IMG_0481.JPG",850,0.794,13,"T850"
"15990","IMG_0481.JPG",850,0.531,13,"T850"
"15991","IMG_0481.JPG",850,0.647,13,"T850"
"15992","IMG_0481.JPG",850,0.609,13,"T850"
"15993","IMG_0481.JPG",850,0.888,13,"T850"
"15994","IMG_0481.JPG",850,0.99,13,"T850"
"15995","IMG_0481.JPG",850,2.668,13,"T850"
"15996","IMG_0481.JPG",850,0.752,13,"T850"
"15997","IMG_0481.JPG",850,1.7,13,"T850"
"15998","IMG_0481.JPG",850,2.351,13,"T850"
"16000","IMG_0489.JPG",850,2.08,14,"T850"
"16001","IMG_0489.JPG",850,14.801,14,"T850"
"16002","IMG_0489.JPG",850,1.7,14,"T850"
"16003","IMG_0489.JPG",850,1.359,14,"T850"
"16004","IMG_0489.JPG",850,5.004,14,"T850"
"16005","IMG_0489.JPG",850,0.53,14,"T850"
"16006","IMG_0489.JPG",850,0.625,14,"T850"
"16007","IMG_0489.JPG",850,1.297,14,"T850"
"16011","IMG_0489.JPG",850,1.03,14,"T850"
"16012","IMG_0489.JPG",850,0.81,14,"T850"
"16013","IMG_0489.JPG",850,1.309,14,"T850"
"16014","IMG_0489.JPG",850,10.64,14,"T850"
"16015","IMG_0489.JPG",850,17.849,14,"T850"
"16017","IMG_0489.JPG",850,0.865,14,"T850"
"16018","IMG_0489.JPG",850,0.782,14,"T850"
"16019","IMG_0489.JPG",850,2.043,14,"T850"
"16022","IMG_0489.JPG",850,0.578,14,"T850"
"16023","IMG_0489.JPG",850,1.282,14,"T850"
"16024","IMG_0489.JPG",850,1.1,14,"T850"
"16025","IMG_0489.JPG",850,1.457,14,"T850"
"16026","IMG_0489.JPG",850,0.651,14,"T850"
"16027","IMG_0489.JPG",850,6.526,14,"T850"
"16028","IMG_0489.JPG",850,3.188,14,"T850"
"16029","IMG_0489.JPG",850,0.721,14,"T850"
"16031","IMG_0489.JPG",850,0.582,14,"T850"
"16032","IMG_0489.JPG",850,0.856,14,"T850"
"16033","IMG_0489.JPG",850,5.829,14,"T850"
"16034","IMG_0489.JPG",850,1.865,14,"T850"
"16035","IMG_0489.JPG",850,8.48,14,"T850"
"16036","IMG_0489.JPG",850,0.562,14,"T850"
"16038","IMG_0489.JPG",850,1.215,14,"T850"
"16039","IMG_0489.JPG",850,3.691,14,"T850"
"16040","IMG_0489.JPG",850,3.346,14,"T850"
"16041","IMG_0489.JPG",850,1.133,14,"T850"
"16042","IMG_0489.JPG",850,0.713,14,"T850"
"16043","IMG_0489.JPG",850,2.197,14,"T850"
"16044","IMG_0489.JPG",850,3.436,14,"T850"
"16045","IMG_0489.JPG",850,35.075,14,"T850"
"16047","IMG_0489.JPG",850,8.229,14,"T850"
"16048","IMG_0489.JPG",850,13.256,14,"T850"
"16049","IMG_0489.JPG",850,11.143,14,"T850"
"16050","IMG_0489.JPG",850,4.346,14,"T850"
"16051","IMG_0489.JPG",850,2.015,14,"T850"
"16052","IMG_0489.JPG",850,3.581,14,"T850"
"16053","IMG_0489.JPG",850,62.661,14,"T850"
"16054","IMG_0489.JPG",850,12.437,14,"T850"
"16055","IMG_0489.JPG",850,170.359,14,"T850"
"16056","IMG_0495.JPG",850,2.262,15,"T850"
"16057","IMG_0495.JPG",850,0.777,15,"T850"
"16058","IMG_0495.JPG",850,0.712,15,"T850"
"16059","IMG_0495.JPG",850,2.96,15,"T850"
"16060","IMG_0495.JPG",850,7.549,15,"T850"
"16061","IMG_0495.JPG",850,2.055,15,"T850"
"16062","IMG_0495.JPG",850,0.944,15,"T850"
"16063","IMG_0495.JPG",850,0.929,15,"T850"
"16064","IMG_0495.JPG",850,0.502,15,"T850"
"16065","IMG_0495.JPG",850,0.5,15,"T850"
"16066","IMG_0495.JPG",850,1.066,15,"T850"
"16067","IMG_0495.JPG",850,0.8,15,"T850"
"16068","IMG_0495.JPG",850,1.436,15,"T850"
"16069","IMG_0495.JPG",850,0.528,15,"T850"
"16070","IMG_0495.JPG",850,0.61,15,"T850"
"16071","IMG_0495.JPG",850,13.593,15,"T850"
"16072","IMG_0495.JPG",850,3.965,15,"T850"
"16073","IMG_0495.JPG",850,0.509,15,"T850"
"16074","IMG_0495.JPG",850,0.996,15,"T850"
"16075","IMG_0495.JPG",850,1.044,15,"T850"
"16076","IMG_0495.JPG",850,0.756,15,"T850"
"16077","IMG_0495.JPG",850,0.6,15,"T850"
"16078","IMG_0495.JPG",850,0.536,15,"T850"
"16079","IMG_0495.JPG",850,2.077,15,"T850"
"16080","IMG_0495.JPG",850,1.386,15,"T850"
"16082","IMG_0495.JPG",850,0.581,15,"T850"
"16083","IMG_0495.JPG",850,2.667,15,"T850"
"16084","IMG_0495.JPG",850,0.759,15,"T850"
"16086","IMG_0495.JPG",850,0.596,15,"T850"
"16088","IMG_0495.JPG",850,1.458,15,"T850"
"16089","IMG_0495.JPG",850,1.062,15,"T850"
"16090","IMG_0495.JPG",850,0.712,15,"T850"
"16091","IMG_0495.JPG",850,0.965,15,"T850"
"16092","IMG_0495.JPG",850,0.807,15,"T850"
"16093","IMG_0495.JPG",850,1.259,15,"T850"
"16094","IMG_0495.JPG",850,0.585,15,"T850"
"16097","IMG_0495.JPG",850,2.819,15,"T850"
"16098","IMG_0495.JPG",850,1.442,15,"T850"
"16100","IMG_0495.JPG",850,1.062,15,"T850"
"16101","IMG_0495.JPG",850,0.501,15,"T850"
